# Motion State    
# Angle Units     : degrees
# Time            	centreOfRotation	centreOfMass	rotation	velocity	omega
0.0125436         	(2.5000000000e-01 7.0999455154e-03 1.2500000000e-01)	(4.9726949043e-01 -1.8541241415e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9605175899e+00)	(0.0000000000e+00 1.6552314038e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7837344722e+01)
0.012566          	(2.5000000000e-01 7.1003176488e-03 1.2500000000e-01)	(4.9726911006e-01 -1.8544537069e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9613674678e+00)	(0.0000000000e+00 1.6586489336e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7845003600e+01)
0.0125885         	(2.5000000000e-01 7.1006905500e-03 1.2500000000e-01)	(4.9726872956e-01 -1.8547832692e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9622175177e+00)	(0.0000000000e+00 1.6620683880e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7852658426e+01)
0.012611          	(2.5000000000e-01 7.1010642193e-03 1.2500000000e-01)	(4.9726834893e-01 -1.8551128282e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9630677395e+00)	(0.0000000000e+00 1.6654897667e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7860309201e+01)
0.0126334         	(2.5000000000e-01 7.1014386573e-03 1.2500000000e-01)	(4.9726796817e-01 -1.8554423840e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9639181331e+00)	(0.0000000000e+00 1.6689130695e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7867955925e+01)
0.0126559         	(2.5000000000e-01 7.1018138643e-03 1.2500000000e-01)	(4.9726758728e-01 -1.8557719363e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9647686983e+00)	(0.0000000000e+00 1.6723382969e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7875598597e+01)
0.0126783         	(2.5000000000e-01 7.1021898408e-03 1.2500000000e-01)	(4.9726720626e-01 -1.8561014852e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9656194352e+00)	(0.0000000000e+00 1.6757654502e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7883237216e+01)
0.0127008         	(2.5000000000e-01 7.1025665873e-03 1.2500000000e-01)	(4.9726682510e-01 -1.8564310306e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9664703435e+00)	(0.0000000000e+00 1.6791945302e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7890871781e+01)
0.0127233         	(2.5000000000e-01 7.1029441041e-03 1.2500000000e-01)	(4.9726644381e-01 -1.8567605724e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9673214233e+00)	(0.0000000000e+00 1.6826255349e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7898502295e+01)
0.0127457         	(2.5000000000e-01 7.1033223917e-03 1.2500000000e-01)	(4.9726606240e-01 -1.8570901104e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9681726744e+00)	(0.0000000000e+00 1.6860584621e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7906128755e+01)
0.0127682         	(2.5000000000e-01 7.1037014505e-03 1.2500000000e-01)	(4.9726568085e-01 -1.8574196447e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9690240968e+00)	(0.0000000000e+00 1.6894933118e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7913751163e+01)
0.0127906         	(2.5000000000e-01 7.1040812809e-03 1.2500000000e-01)	(4.9726529917e-01 -1.8577491750e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9698756903e+00)	(0.0000000000e+00 1.6929300840e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7921369517e+01)
0.0128131         	(2.5000000000e-01 7.1044618835e-03 1.2500000000e-01)	(4.9726491735e-01 -1.8580787015e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9707274548e+00)	(0.0000000000e+00 1.6963687793e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7928983817e+01)
0.0128356         	(2.5000000000e-01 7.1048432585e-03 1.2500000000e-01)	(4.9726453541e-01 -1.8584082239e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9715793904e+00)	(0.0000000000e+00 1.6998093982e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7936594062e+01)
0.012858          	(2.5000000000e-01 7.1052254065e-03 1.2500000000e-01)	(4.9726415334e-01 -1.8587377421e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9724314968e+00)	(0.0000000000e+00 1.7032519403e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7944200253e+01)
0.0128805         	(2.5000000000e-01 7.1056083279e-03 1.2500000000e-01)	(4.9726377113e-01 -1.8590672562e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9732837739e+00)	(0.0000000000e+00 1.7066964058e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7951802389e+01)
0.0129029         	(2.5000000000e-01 7.1059920231e-03 1.2500000000e-01)	(4.9726338879e-01 -1.8593967660e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9741362218e+00)	(0.0000000000e+00 1.7101427952e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7959400470e+01)
0.0129254         	(2.5000000000e-01 7.1063764926e-03 1.2500000000e-01)	(4.9726300632e-01 -1.8597262714e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9749888403e+00)	(0.0000000000e+00 1.7135911082e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7966994496e+01)
0.0129478         	(2.5000000000e-01 7.1067617367e-03 1.2500000000e-01)	(4.9726262372e-01 -1.8600557723e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9758416292e+00)	(0.0000000000e+00 1.7170413443e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7974584467e+01)
0.0129703         	(2.5000000000e-01 7.1071477559e-03 1.2500000000e-01)	(4.9726224099e-01 -1.8603852688e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9766945886e+00)	(0.0000000000e+00 1.7204935030e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7982170383e+01)
0.0129928         	(2.5000000000e-01 7.1075345507e-03 1.2500000000e-01)	(4.9726185813e-01 -1.8607147606e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9775477184e+00)	(0.0000000000e+00 1.7239475838e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7989752243e+01)
0.0130152         	(2.5000000000e-01 7.1079221214e-03 1.2500000000e-01)	(4.9726147514e-01 -1.8610442477e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9784010183e+00)	(0.0000000000e+00 1.7274035862e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.7997330047e+01)
0.0130377         	(2.5000000000e-01 7.1083104685e-03 1.2500000000e-01)	(4.9726109201e-01 -1.8613737300e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9792544884e+00)	(0.0000000000e+00 1.7308615098e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8004903796e+01)
0.0130601         	(2.5000000000e-01 7.1086995925e-03 1.2500000000e-01)	(4.9726070876e-01 -1.8617032074e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9801081286e+00)	(0.0000000000e+00 1.7343213548e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8012473489e+01)
0.0130826         	(2.5000000000e-01 7.1090894937e-03 1.2500000000e-01)	(4.9726032537e-01 -1.8620326799e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9809619387e+00)	(0.0000000000e+00 1.7377831200e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8020039126e+01)
0.0131051         	(2.5000000000e-01 7.1094801726e-03 1.2500000000e-01)	(4.9725994185e-01 -1.8623621474e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9818159187e+00)	(0.0000000000e+00 1.7412468042e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8027600707e+01)
0.0131275         	(2.5000000000e-01 7.1098716297e-03 1.2500000000e-01)	(4.9725955820e-01 -1.8626916097e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9826700685e+00)	(0.0000000000e+00 1.7447124062e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8035158234e+01)
0.01315           	(2.5000000000e-01 7.1102638653e-03 1.2500000000e-01)	(4.9725917442e-01 -1.8630210669e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9835243879e+00)	(0.0000000000e+00 1.7481799280e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8042711704e+01)
0.0131724         	(2.5000000000e-01 7.1106568799e-03 1.2500000000e-01)	(4.9725879051e-01 -1.8633505188e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9843788770e+00)	(0.0000000000e+00 1.7516493763e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8050261114e+01)
0.0131949         	(2.5000000000e-01 7.1110506739e-03 1.2500000000e-01)	(4.9725840647e-01 -1.8636799653e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9852335355e+00)	(0.0000000000e+00 1.7551207524e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8057806462e+01)
0.0132174         	(2.5000000000e-01 7.1114452478e-03 1.2500000000e-01)	(4.9725802229e-01 -1.8640094063e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9860883635e+00)	(0.0000000000e+00 1.7585940521e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8065347752e+01)
0.0132398         	(2.5000000000e-01 7.1118406020e-03 1.2500000000e-01)	(4.9725763799e-01 -1.8643388419e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9869433608e+00)	(0.0000000000e+00 1.7620692717e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8072884984e+01)
0.0132623         	(2.5000000000e-01 7.1122367369e-03 1.2500000000e-01)	(4.9725725355e-01 -1.8646682718e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9877985274e+00)	(0.0000000000e+00 1.7655464102e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8080418160e+01)
0.0132847         	(2.5000000000e-01 7.1126336529e-03 1.2500000000e-01)	(4.9725686898e-01 -1.8649976960e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9886538631e+00)	(0.0000000000e+00 1.7690254675e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8087947279e+01)
0.0133072         	(2.5000000000e-01 7.1130313505e-03 1.2500000000e-01)	(4.9725648428e-01 -1.8653271144e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9895093678e+00)	(0.0000000000e+00 1.7725064433e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8095472341e+01)
0.0133297         	(2.5000000000e-01 7.1134298301e-03 1.2500000000e-01)	(4.9725609945e-01 -1.8656565270e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9903650415e+00)	(0.0000000000e+00 1.7759893375e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8102993345e+01)
0.0133521         	(2.5000000000e-01 7.1138290922e-03 1.2500000000e-01)	(4.9725571449e-01 -1.8659859336e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9912208840e+00)	(0.0000000000e+00 1.7794741506e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8110510293e+01)
0.0133746         	(2.5000000000e-01 7.1142291372e-03 1.2500000000e-01)	(4.9725532940e-01 -1.8663153342e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9920768954e+00)	(0.0000000000e+00 1.7829608819e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8118023183e+01)
0.013397          	(2.5000000000e-01 7.1146299654e-03 1.2500000000e-01)	(4.9725494418e-01 -1.8666447287e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9929330754e+00)	(0.0000000000e+00 1.7864495304e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8125532016e+01)
0.0134195         	(2.5000000000e-01 7.1150315774e-03 1.2500000000e-01)	(4.9725455882e-01 -1.8669741170e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9937894240e+00)	(0.0000000000e+00 1.7899400947e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8133036795e+01)
0.0134419         	(2.5000000000e-01 7.1154339735e-03 1.2500000000e-01)	(4.9725417334e-01 -1.8673034991e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9946459412e+00)	(0.0000000000e+00 1.7934325711e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8140537522e+01)
0.0134644         	(2.5000000000e-01 7.1158371542e-03 1.2500000000e-01)	(4.9725378772e-01 -1.8676328747e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9955026267e+00)	(0.0000000000e+00 1.7969269599e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8148034194e+01)
0.0134869         	(2.5000000000e-01 7.1162411200e-03 1.2500000000e-01)	(4.9725340198e-01 -1.8679622440e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9963594806e+00)	(0.0000000000e+00 1.8004232813e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8155526792e+01)
0.0135093         	(2.5000000000e-01 7.1166458712e-03 1.2500000000e-01)	(4.9725301610e-01 -1.8682916067e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9972165027e+00)	(0.0000000000e+00 1.8039215585e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8163015305e+01)
0.0135318         	(2.5000000000e-01 7.1170514083e-03 1.2500000000e-01)	(4.9725263009e-01 -1.8686209628e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9980736929e+00)	(0.0000000000e+00 1.8074217846e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8170499740e+01)
0.0135542         	(2.5000000000e-01 7.1174577318e-03 1.2500000000e-01)	(4.9725224395e-01 -1.8689503122e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9989310512e+00)	(0.0000000000e+00 1.8109239466e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8177980102e+01)
0.0135767         	(2.5000000000e-01 7.1178648420e-03 1.2500000000e-01)	(4.9725185768e-01 -1.8692796548e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.9997885775e+00)	(0.0000000000e+00 1.8144280293e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8185456396e+01)
0.0135992         	(2.5000000000e-01 7.1182727394e-03 1.2500000000e-01)	(4.9725147127e-01 -1.8696089905e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0006462716e+00)	(0.0000000000e+00 1.8179340143e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8192928634e+01)
0.0136216         	(2.5000000000e-01 7.1186814245e-03 1.2500000000e-01)	(4.9725108474e-01 -1.8699383194e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0015041334e+00)	(0.0000000000e+00 1.8214418969e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8200396820e+01)
0.0136441         	(2.5000000000e-01 7.1190908976e-03 1.2500000000e-01)	(4.9725069807e-01 -1.8702676412e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0023621630e+00)	(0.0000000000e+00 1.8249516790e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8207860953e+01)
0.0136665         	(2.5000000000e-01 7.1195011591e-03 1.2500000000e-01)	(4.9725031128e-01 -1.8705969559e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0032203602e+00)	(0.0000000000e+00 1.8284633582e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8215321030e+01)
0.013689          	(2.5000000000e-01 7.1199122096e-03 1.2500000000e-01)	(4.9724992435e-01 -1.8709262634e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0040787248e+00)	(0.0000000000e+00 1.8319769449e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8222777048e+01)
0.0137115         	(2.5000000000e-01 7.1203240494e-03 1.2500000000e-01)	(4.9724953729e-01 -1.8712555636e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0049372569e+00)	(0.0000000000e+00 1.8354924529e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8230229003e+01)
0.0137339         	(2.5000000000e-01 7.1207366790e-03 1.2500000000e-01)	(4.9724915011e-01 -1.8715848565e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0057959563e+00)	(0.0000000000e+00 1.8390098817e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8237676896e+01)
0.0137564         	(2.5000000000e-01 7.1211500988e-03 1.2500000000e-01)	(4.9724876279e-01 -1.8719141420e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0066548229e+00)	(0.0000000000e+00 1.8425292319e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8245120724e+01)
0.0137788         	(2.5000000000e-01 7.1215643092e-03 1.2500000000e-01)	(4.9724837534e-01 -1.8722434199e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0075138566e+00)	(0.0000000000e+00 1.8460505025e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8252560489e+01)
0.0138013         	(2.5000000000e-01 7.1219793106e-03 1.2500000000e-01)	(4.9724798775e-01 -1.8725726902e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0083730574e+00)	(0.0000000000e+00 1.8495736931e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8259996188e+01)
0.0138238         	(2.5000000000e-01 7.1223951036e-03 1.2500000000e-01)	(4.9724760004e-01 -1.8729019529e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0092324252e+00)	(0.0000000000e+00 1.8530988029e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8267427822e+01)
0.0138462         	(2.5000000000e-01 7.1228116885e-03 1.2500000000e-01)	(4.9724721220e-01 -1.8732312077e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0100919598e+00)	(0.0000000000e+00 1.8566258309e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8274855391e+01)
0.0138687         	(2.5000000000e-01 7.1232290657e-03 1.2500000000e-01)	(4.9724682422e-01 -1.8735604548e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0109516612e+00)	(0.0000000000e+00 1.8601547764e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8282278894e+01)
0.0138911         	(2.5000000000e-01 7.1236472357e-03 1.2500000000e-01)	(4.9724643612e-01 -1.8738896938e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0118115292e+00)	(0.0000000000e+00 1.8636856392e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8289698332e+01)
0.0139136         	(2.5000000000e-01 7.1240661990e-03 1.2500000000e-01)	(4.9724604788e-01 -1.8742189249e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0126715639e+00)	(0.0000000000e+00 1.8672184191e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8297113704e+01)
0.013936          	(2.5000000000e-01 7.1244859559e-03 1.2500000000e-01)	(4.9724565952e-01 -1.8745481479e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0135317650e+00)	(0.0000000000e+00 1.8707531160e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8304525011e+01)
0.0139585         	(2.5000000000e-01 7.1249065068e-03 1.2500000000e-01)	(4.9724527102e-01 -1.8748773627e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0143921325e+00)	(0.0000000000e+00 1.8742897295e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8311932252e+01)
0.013981          	(2.5000000000e-01 7.1253278523e-03 1.2500000000e-01)	(4.9724488239e-01 -1.8752065692e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0152526664e+00)	(0.0000000000e+00 1.8778282607e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8319335427e+01)
0.0140034         	(2.5000000000e-01 7.1257499927e-03 1.2500000000e-01)	(4.9724449363e-01 -1.8755357674e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0161133665e+00)	(0.0000000000e+00 1.8813687157e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8326734531e+01)
0.0140259         	(2.5000000000e-01 7.1261729284e-03 1.2500000000e-01)	(4.9724410474e-01 -1.8758649571e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0169742327e+00)	(0.0000000000e+00 1.8849110990e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8334129560e+01)
0.0140483         	(2.5000000000e-01 7.1265966600e-03 1.2500000000e-01)	(4.9724371572e-01 -1.8761941384e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0178352650e+00)	(0.0000000000e+00 1.8884554125e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8341520514e+01)
0.0140708         	(2.5000000000e-01 7.1270211878e-03 1.2500000000e-01)	(4.9724332657e-01 -1.8765233110e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0186964632e+00)	(0.0000000000e+00 1.8920016525e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8348907394e+01)
0.0140933         	(2.5000000000e-01 7.1274465123e-03 1.2500000000e-01)	(4.9724293729e-01 -1.8768524749e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0195578272e+00)	(0.0000000000e+00 1.8955498110e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8356290205e+01)
0.0141157         	(2.5000000000e-01 7.1278726339e-03 1.2500000000e-01)	(4.9724254787e-01 -1.8771816301e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0204193571e+00)	(0.0000000000e+00 1.8990998843e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8363668949e+01)
0.0141382         	(2.5000000000e-01 7.1282995530e-03 1.2500000000e-01)	(4.9724215833e-01 -1.8775107765e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0212810526e+00)	(0.0000000000e+00 1.9026518709e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8371043626e+01)
0.0141606         	(2.5000000000e-01 7.1287272700e-03 1.2500000000e-01)	(4.9724176865e-01 -1.8778399139e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0221429136e+00)	(0.0000000000e+00 1.9062057718e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8378414236e+01)
0.0141831         	(2.5000000000e-01 7.1291557855e-03 1.2500000000e-01)	(4.9724137885e-01 -1.8781690423e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0230049402e+00)	(0.0000000000e+00 1.9097615878e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8385780777e+01)
0.0142056         	(2.5000000000e-01 7.1295850997e-03 1.2500000000e-01)	(4.9724098891e-01 -1.8784981616e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.0238671322e+00)	(0.0000000000e+00 1.9133193184e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.8393143248e+01)
