(							
(	22.7 	(	-4.852076E-06	-1.228261E-03	-3.584501E-05	)	)
(	22.8 	(	-4.403246E-06	-1.300371E-03	-3.676513E-05	)	)
(	22.9 	(	-3.780941E-06	-1.373147E-03	-3.764546E-05	)	)
(	23.0 	(	-2.983488E-06	-1.446570E-03	-3.848507E-05	)	)
(	23.1 	(	-2.009354E-06	-1.520619E-03	-3.928310E-05	)	)
(	23.2 	(	-8.571527E-07	-1.595276E-03	-4.003870E-05	)	)
(	23.3 	(	4.743544E-07	-1.670519E-03	-4.075103E-05	)	)
(	23.4 	(	1.986257E-06	-1.746328E-03	-4.141932E-05	)	)
(	23.5 	(	3.679491E-06	-1.822682E-03	-4.204281E-05	)	)
(	23.6 	(	5.554841E-06	-1.899558E-03	-4.262077E-05	)	)
(	23.7 	(	7.612936E-06	-1.976934E-03	-4.315252E-05	)	)
(	23.8 	(	9.854246E-06	-2.054788E-03	-4.363739E-05	)	)
(	23.9 	(	1.227908E-05	-2.133098E-03	-4.407476E-05	)	)
(	24.0 	(	1.488760E-05	-2.211839E-03	-4.446406E-05	)	)
(	24.1 	(	1.767980E-05	-2.290987E-03	-4.480472E-05	)	)
(	24.2 	(	2.065550E-05	-2.370520E-03	-4.509625E-05	)	)
(	24.3 	(	2.381436E-05	-2.450412E-03	-4.533816E-05	)	)
(	24.4 	(	2.715591E-05	-2.530639E-03	-4.553002E-05	)	)
(	24.5 	(	3.067946E-05	-2.611174E-03	-4.567144E-05	)	)
(	24.6 	(	3.438420E-05	-2.691994E-03	-4.576206E-05	)	)
(	24.7 	(	3.826914E-05	-2.773072E-03	-4.580156E-05	)	)
(	24.8 	(	4.233312E-05	-2.854381E-03	-4.578967E-05	)	)
(	24.9 	(	4.657482E-05	-2.935895E-03	-4.572616E-05	)	)
(	25.0 	(	5.099275E-05	-3.017588E-03	-4.561083E-05	)	)
(	25.1 	(	5.558526E-05	-3.099432E-03	-4.544354E-05	)	)
(	25.2 	(	6.035052E-05	-3.181400E-03	-4.522417E-05	)	)
(	25.3 	(	6.528657E-05	-3.263464E-03	-4.495266E-05	)	)
(	25.4 	(	7.039126E-05	-3.345596E-03	-4.462899E-05	)	)
(	25.5 	(	7.566228E-05	-3.427767E-03	-4.425318E-05	)	)
(	25.6 	(	8.109715E-05	-3.509950E-03	-4.382531E-05	)	)
(	25.7 	(	8.669326E-05	-3.592115E-03	-4.334547E-05	)	)
(	25.8 	(	9.244782E-05	-3.674233E-03	-4.281382E-05	)	)
(	25.9 	(	9.835787E-05	-3.756276E-03	-4.223057E-05	)	)
(	26.0 	(	1.044203E-04	-3.838213E-03	-4.159594E-05	)	)
(	26.1 	(	1.106319E-04	-3.920014E-03	-4.091024E-05	)	)
(	26.2 	(	1.169892E-04	-4.001651E-03	-4.017379E-05	)	)
(	26.3 	(	1.234887E-04	-4.083093E-03	-3.938697E-05	)	)
(	26.4 	(	1.301267E-04	-4.164310E-03	-3.855020E-05	)	)
(	26.5 	(	1.368993E-04	-4.245270E-03	-3.766394E-05	)	)
(	26.6 	(	1.438024E-04	-4.325945E-03	-3.672871E-05	)	)
(	26.7 	(	1.508321E-04	-4.406302E-03	-3.574505E-05	)	)
(	26.8 	(	1.579840E-04	-4.486311E-03	-3.471357E-05	)	)
(	26.9 	(	1.652537E-04	-4.565941E-03	-3.363491E-05	)	)
(	27.0 	(	1.726366E-04	-4.645162E-03	-3.250975E-05	)	)
(	27.1 	(	1.801281E-04	-4.723940E-03	-3.133881E-05	)	)
(	27.2 	(	1.877234E-04	-4.802247E-03	-3.012288E-05	)	)
(	27.3 	(	1.954176E-04	-4.880049E-03	-2.886277E-05	)	)
(	27.4 	(	2.032056E-04	-4.957316E-03	-2.755933E-05	)	)
(	27.5 	(	2.110823E-04	-5.034017E-03	-2.621346E-05	)	)
(	27.6 	(	2.190425E-04	-5.110119E-03	-2.482610E-05	)	)
(	27.7 	(	2.270806E-04	-5.185591E-03	-2.339822E-05	)	)
(	27.8 	(	2.351914E-04	-5.260401E-03	-2.193086E-05	)	)
(	27.9 	(	2.433691E-04	-5.334519E-03	-2.042507E-05	)	)
(	28.0 	(	2.516083E-04	-5.407912E-03	-1.888195E-05	)	)
(	28.1 	(	2.599029E-04	-5.480548E-03	-1.730263E-05	)	)
(	28.2 	(	2.682474E-04	-5.552397E-03	-1.568830E-05	)	)
(	28.3 	(	2.766356E-04	-5.623427E-03	-1.404016E-05	)	)
(	28.4 	(	2.850617E-04	-5.693606E-03	-1.235947E-05	)	)
(	28.5 	(	2.935195E-04	-5.762904E-03	-1.064750E-05	)	)
(	28.6 	(	3.020030E-04	-5.831288E-03	-8.905590E-06	)	)
(	28.7 	(	3.105058E-04	-5.898727E-03	-7.135077E-06	)	)
(	28.8 	(	3.190218E-04	-5.965192E-03	-5.337352E-06	)	)
(	28.9 	(	3.275447E-04	-6.030650E-03	-3.513834E-06	)	)
(	29.0 	(	3.360680E-04	-6.095071E-03	-1.665972E-06	)	)
(	29.1 	(	3.445854E-04	-6.158424E-03	2.047534E-07	)	)
(	29.2 	(	3.530905E-04	-6.220678E-03	2.096833E-06	)	)
(	29.3 	(	3.615768E-04	-6.281804E-03	4.008729E-06	)	)
(	29.4 	(	3.700377E-04	-6.341771E-03	5.938877E-06	)	)
(	29.5 	(	3.784669E-04	-6.400550E-03	7.885686E-06	)	)
(	29.6 	(	3.868577E-04	-6.458110E-03	9.847539E-06	)	)
(	29.7 	(	3.952037E-04	-6.514422E-03	1.182280E-05	)	)
(	29.8 	(	4.034983E-04	-6.569456E-03	1.380980E-05	)	)
(	29.9 	(	4.117349E-04	-6.623184E-03	1.580686E-05	)	)
(	30.0 	(	4.199070E-04	-6.675577E-03	1.781227E-05	)	)
(	30.1 	(	4.280082E-04	-6.726607E-03	1.982432E-05	)	)
(	30.2 	(	4.360320E-04	-6.776244E-03	2.184125E-05	)	)
(	30.3 	(	4.439718E-04	-6.824462E-03	2.386131E-05	)	)
(	30.4 	(	4.518212E-04	-6.871232E-03	2.588272E-05	)	)
(	30.5 	(	4.595738E-04	-6.916527E-03	2.790371E-05	)	)
(	30.6 	(	4.672233E-04	-6.960320E-03	2.992246E-05	)	)
(	30.7 	(	4.747634E-04	-7.002585E-03	3.193717E-05	)	)
(	30.8 	(	4.821878E-04	-7.043296E-03	3.394601E-05	)	)
(	30.9 	(	4.894903E-04	-7.082425E-03	3.594715E-05	)	)
(	31.0 	(	4.966647E-04	-7.119949E-03	3.793876E-05	)	)
(	31.1 	(	5.037051E-04	-7.155841E-03	3.991898E-05	)	)
(	31.2 	(	5.106054E-04	-7.190077E-03	4.188598E-05	)	)
(	31.3 	(	5.173597E-04	-7.222633E-03	4.383790E-05	)	)
(	31.4 	(	5.239622E-04	-7.253485E-03	4.577288E-05	)	)
(	31.5 	(	5.304072E-04	-7.282609E-03	4.768907E-05	)	)
(	31.6 	(	5.366891E-04	-7.309982E-03	4.958463E-05	)	)
(	31.7 	(	5.428023E-04	-7.335582E-03	5.145769E-05	)	)
(	31.8 	(	5.487413E-04	-7.359387E-03	5.330642E-05	)	)
(	31.9 	(	5.545011E-04	-7.381374E-03	5.512897E-05	)	)
(	32.0 	(	5.600762E-04	-7.401524E-03	5.692351E-05	)	)
(	32.1 	(	5.654617E-04	-7.419814E-03	5.868821E-05	)	)
(	32.2 	(	5.706527E-04	-7.436226E-03	6.042126E-05	)	)
(	32.3 	(	5.756444E-04	-7.450740E-03	6.212086E-05	)	)
(	32.4 	(	5.804320E-04	-7.463336E-03	6.378521E-05	)	)
(	32.5 	(	5.850112E-04	-7.473997E-03	6.541254E-05	)	)
(	32.6 	(	5.893775E-04	-7.482703E-03	6.700109E-05	)	)
(	32.7 	(	5.935267E-04	-7.489438E-03	6.854911E-05	)	)
(	32.8 	(	5.974547E-04	-7.494185E-03	7.005487E-05	)	)
(	32.9 	(	6.011578E-04	-7.496928E-03	7.151669E-05	)	)
(	33.0 	(	6.046321E-04	-7.497651E-03	7.293285E-05	)	)
(	33.1 	(	6.078741E-04	-7.496338E-03	7.430172E-05	)	)
(	33.2 	(	6.108804E-04	-7.492977E-03	7.562165E-05	)	)
(	33.3 	(	6.136479E-04	-7.487552E-03	7.689103E-05	)	)
(	33.4 	(	6.161734E-04	-7.480050E-03	7.810828E-05	)	)
(	33.5 	(	6.184542E-04	-7.470459E-03	7.927184E-05	)	)
(	33.6 	(	6.204876E-04	-7.458768E-03	8.038019E-05	)	)
(	33.7 	(	6.222711E-04	-7.444964E-03	8.143183E-05	)	)
(	33.8 	(	6.238025E-04	-7.429037E-03	8.242530E-05	)	)
(	33.9 	(	6.250797E-04	-7.410977E-03	8.335917E-05	)	)
(	34.0 	(	6.261009E-04	-7.390774E-03	8.423205E-05	)	)
(	34.1 	(	6.268643E-04	-7.368421E-03	8.504259E-05	)	)
(	34.2 	(	6.273686E-04	-7.343909E-03	8.578945E-05	)	)
(	34.3 	(	6.276124E-04	-7.317230E-03	8.647137E-05	)	)
(	34.4 	(	6.275947E-04	-7.288379E-03	8.708710E-05	)	)
(	34.5 	(	6.273148E-04	-7.257349E-03	8.763544E-05	)	)
(	34.6 	(	6.267719E-04	-7.224136E-03	8.811523E-05	)	)
(	34.7 	(	6.259657E-04	-7.188733E-03	8.852536E-05	)	)
(	34.8 	(	6.248959E-04	-7.151139E-03	8.886477E-05	)	)
(	34.9 	(	6.235627E-04	-7.111350E-03	8.913241E-05	)	)
(	35.0 	(	6.219662E-04	-7.069363E-03	8.932733E-05	)	)
(	35.1 	(	6.201070E-04	-7.025177E-03	8.944858E-05	)	)
(	35.2 	(	6.179857E-04	-6.978792E-03	8.949528E-05	)	)
(	35.3 	(	6.156032E-04	-6.930206E-03	8.946661E-05	)	)
(	35.4 	(	6.129607E-04	-6.879420E-03	8.936177E-05	)	)
(	35.5 	(	6.100595E-04	-6.826437E-03	8.918004E-05	)	)
(	35.6 	(	6.069012E-04	-6.771257E-03	8.892074E-05	)	)
(	35.7 	(	6.034876E-04	-6.713884E-03	8.858323E-05	)	)
(	35.8 	(	5.998207E-04	-6.654322E-03	8.816696E-05	)	)
(	35.9 	(	5.959027E-04	-6.592574E-03	8.767139E-05	)	)
(	36.0 	(	5.917362E-04	-6.528646E-03	8.709606E-05	)	)
(	36.1 	(	5.873237E-04	-6.462544E-03	8.644057E-05	)	)
(	36.2 	(	5.826682E-04	-6.394274E-03	8.570455E-05	)	)
(	36.3 	(	5.777727E-04	-6.323844E-03	8.488772E-05	)	)
(	36.4 	(	5.726407E-04	-6.251261E-03	8.398983E-05	)	)
(	36.5 	(	5.672756E-04	-6.176534E-03	8.301071E-05	)	)
(	36.6 	(	5.616812E-04	-6.099674E-03	8.195022E-05	)	)
(	36.7 	(	5.558614E-04	-6.020690E-03	8.080830E-05	)	)
(	36.8 	(	5.498204E-04	-5.939594E-03	7.958495E-05	)	)
(	36.9 	(	5.435625E-04	-5.856398E-03	7.828022E-05	)	)
